iter	Logloss
230	0.2528229659
231	0.2523969178
232	0.2520176989
233	0.2515824598
234	0.2512067082
235	0.2505846596
236	0.2502518946
237	0.249894586
238	0.2494701478
239	0.2492266355
240	0.2490065951
241	0.2485194887
242	0.2481151338
243	0.2479879199
244	0.2473220442
245	0.2468314912
246	0.2464250557
247	0.2460249992
248	0.2455195686
249	0.2449915639
250	0.2442734387
251	0.2439153202
252	0.2436681512
253	0.2432198019
254	0.2426083716
255	0.2420825092
256	0.241572662
257	0.2409808151
258	0.2405219685
259	0.2401158927
260	0.239694881
261	0.2390596029
262	0.239019661
263	0.2385851977
264	0.2383499458
265	0.2378897214
266	0.2377539209
267	0.2372570284
268	0.2370634443
269	0.236732728
270	0.2363726685
271	0.2359758702
272	0.2355672606
273	0.2350340759
274	0.2348439067
275	0.2345848283
276	0.2342113121
277	0.2338976033
278	0.2335544733
279	0.2333483302
280	0.2329890432
281	0.2326130685
282	0.2322229715
283	0.2319782887
284	0.2314463124
285	0.231404555
286	0.2311737049
287	0.2308407741
288	0.2305220531
289	0.2300611836
290	0.2295453897
291	0.2291913115
292	0.2288715044
293	0.2285114629
294	0.2282152466
295	0.2278507113
296	0.2275605571
297	0.2273657244
298	0.2271865286
299	0.2268808273
300	0.2264860328
301	0.2261861445
302	0.2259782709
303	0.225605459
304	0.2252098928
305	0.2249416893
306	0.2244245716
307	0.2242082324
308	0.2239657831
309	0.2233663592
310	0.2231136523
311	0.2228329355
312	0.2223329017
313	0.2220272682
314	0.2217134583
315	0.221247784
316	0.2208690293
317	0.2205258068
318	0.220137859
319	0.2198836182
320	0.2196208744
321	0.2193240739
322	0.2188484988
323	0.2184960137
324	0.218161412
325	0.2179995559
326	0.2177777881
327	0.2172463051
328	0.2170291289
329	0.216854797
330	0.2165543772
331	0.2164034528
332	0.2161532387
333	0.2159315837
334	0.2155092176
335	0.2152547112
336	0.2148020123
337	0.2142022107
338	0.2138589749
339	0.213503228
340	0.2132732485
341	0.213012436
342	0.2126467971
343	0.2122156206
344	0.2119954581
345	0.211624755
346	0.2113178832
347	0.2111064029
348	0.2108939576
349	0.2105233958
350	0.2103236987
351	0.2100214948
352	0.2098220247
353	0.2095447053
354	0.2092821697
355	0.2089201339
356	0.2084542603
357	0.2081018751
358	0.2079531968
359	0.207742041
360	0.2074403421
361	0.2072719807
362	0.2069755622
363	0.2066996246
364	0.2064658253
365	0.2061866992
366	0.2059321164
367	0.2056477098
368	0.2055460409
369	0.2054020659
370	0.2053058879
371	0.2050659387
372	0.2048983647
373	0.2045841822
374	0.2043964486
375	0.2042218974
376	0.2039686174
377	0.2035704024
378	0.2032241715
379	0.2028094709
380	0.2026563149
381	0.202475806
382	0.2023303775
383	0.2020748426
384	0.2017544962
385	0.2015759378
386	0.2015085144
387	0.2012860684
388	0.2010821665
389	0.2009019089
390	0.2004951684
391	0.2002612304
392	0.2001500685
393	0.1997908808
394	0.1994736006
395	0.1991900048
396	0.1989480157
397	0.1986665284
398	0.1982480454
399	0.1980581224
400	0.1979238729
401	0.1977940315
402	0.1976754272
403	0.1975024602
404	0.1973465042
405	0.1970262193
406	0.1967265898
407	0.1965700618
408	0.1964304016
409	0.1962462515
410	0.1960087148
411	0.1958199797
412	0.1956687478
413	0.1953940741
414	0.1952308077
415	0.1949496209
416	0.1947928074
417	0.1945899588
418	0.1944902229
419	0.1943417813
420	0.1942087631
421	0.1940370869
422	0.1939013348
423	0.1935239138
424	0.1933719127
425	0.1930626333
426	0.1930246089
427	0.1928089693
428	0.1924377015
429	0.1922161221
430	0.1919827087
431	0.1917727306
432	0.1915797598
433	0.1914330118
434	0.1913187284
435	0.1913105551
436	0.1911649583
437	0.1909303577
438	0.1906173898
439	0.1904480673
440	0.1901878939
441	0.1899528652
442	0.1897172449
443	0.1894112714
444	0.1892098443
445	0.1890228289
446	0.1887120004
447	0.1885984838
448	0.1882691143
449	0.1880639183
450	0.1879036086
451	0.187756864
452	0.1875472181
453	0.1873270146
454	0.186915038
455	0.1865695666
456	0.1862636476
457	0.1859620181
458	0.18586365
459	0.1857188184
460	0.1854884387
461	0.1852792658
462	0.1849590898
463	0.1848017805
464	0.1847001569
465	0.1846801764
466	0.1843353072
467	0.1840353263
468	0.183919823
469	0.1836103957
470	0.1834417713
471	0.1833609469
472	0.1830328274
473	0.1828515251
474	0.1827434876
475	0.1825275457
476	0.182414457
477	0.182231091
478	0.182138701
479	0.1819934005
480	0.1819281637
481	0.1817643133
482	0.1816379387
483	0.1814792733
484	0.1814052647
485	0.1811563251
486	0.1809660106
487	0.1808010788
488	0.1804719609
489	0.1800351625
490	0.1798977571
491	0.1797331571
492	0.1795589864
493	0.1793367712
494	0.1790483853
495	0.1789441022
496	0.1787769065
497	0.178611165
498	0.1783104093
499	0.1779900371
500	0.1777935397
501	0.1776577851
502	0.177556455
503	0.177397785
504	0.1771087628
505	0.1769185166
506	0.1767595771
507	0.1766120711
508	0.1764324092
509	0.176118498
510	0.175828451
511	0.1756784431
512	0.1755876885
513	0.1754013573
514	0.175269564
515	0.1750964017
516	0.1748387688
517	0.1746061054
518	0.1744785912
519	0.174225583
520	0.1740612907
521	0.173889719
522	0.1738749537
523	0.173739354
524	0.1736253192
525	0.1734465873
526	0.1732512469
527	0.17298965
528	0.1728615491
529	0.1726447881
530	0.1724294115
531	0.1722565485
532	0.1721431859
533	0.1719149722
534	0.1718413801
535	0.1717657247
536	0.1716896079
537	0.1714829037
538	0.1712786452
539	0.1711294188
540	0.1709397765
541	0.1708846933
542	0.1707282029
543	0.1706170192
544	0.1704619262
545	0.1700886653
546	0.1699442716
547	0.1697914943
548	0.1696307738
549	0.1695394712
550	0.1694284093
551	0.169322954
552	0.1692651792
553	0.169055511
554	0.1689730087
555	0.1688957634
556	0.1687610688
557	0.1686892943
558	0.1683834211
559	0.1682504804
560	0.1680754444
561	0.1679993021
562	0.1678869387
563	0.1676459706
564	0.1675535184
565	0.1673927985
566	0.1671941238
567	0.1671776787
568	0.1669913907
569	0.1669256888
570	0.1667724417
571	0.1664450431
572	0.1663334395
573	0.1661355741
574	0.1659189422
575	0.1657946287
576	0.1654957057
577	0.1653824599
578	0.1651820497
579	0.1651440509
580	0.1648086225
581	0.1646468254
582	0.164582878
583	0.1644536527
584	0.1643191432
585	0.1641597971
586	0.1640061008
587	0.163888315
588	0.1636954417
589	0.1635461704
590	0.1634134432
591	0.1633224451
592	0.1632039914
593	0.1630370134
594	0.1626628112
595	0.162454798
596	0.1622911518
597	0.162032925
598	0.1618303708
599	0.161724584
600	0.1615192463
601	0.1614010626
602	0.1612897366
603	0.1610315416
604	0.1608915243
605	0.1607581077
606	0.1605340961
607	0.1604312637
608	0.1602517889
609	0.1600946004
610	0.1599463361
611	0.1598706561
612	0.1596621093
613	0.1595553996
614	0.1594146315
615	0.1591809743
616	0.1589809075
617	0.1589726906
618	0.1586953508
619	0.1586082531
620	0.1584967349
621	0.1583636211
622	0.1582671194
623	0.1580969544
624	0.1578670089
625	0.1577975351
626	0.157649982
627	0.1574210292
628	0.1572758579
629	0.1571811453
630	0.1568894857
631	0.1567296768
632	0.156713561
633	0.1565628436
634	0.1564245119
635	0.1562512466
636	0.1560316199
637	0.1559356761
638	0.1557984946
639	0.1556459438
640	0.1554764383
641	0.155370712
642	0.155270588
643	0.1551095975
644	0.1549794129
645	0.1549017338
646	0.1548081857
647	0.1546103295
648	0.15439189
649	0.1542241879
650	0.1539928073
651	0.1537461004
652	0.1535632349
653	0.1534687993
654	0.1532399318
655	0.1530598643
656	0.1529524821
657	0.1527404669
658	0.1526136542
659	0.1523781029
660	0.1522431393
661	0.1521267771
662	0.1520627468
663	0.1517833474
664	0.1516728757
665	0.1515072362
666	0.1513468525
667	0.1512281982
668	0.1510507957
669	0.1508489618
670	0.1505895158
671	0.1504130917
672	0.1501908791
673	0.1500617825
674	0.1499221743
675	0.149645046
676	0.1495907381
677	0.149367399
678	0.1492833033
679	0.1490445879
680	0.1488915583
681	0.148726293
682	0.1484558727
683	0.1482420917
684	0.1480942016
685	0.1478844582
686	0.1477045838
687	0.1476160968
688	0.1475497588
689	0.1474454434
690	0.1472153493
691	0.1470935596
692	0.1470582494
693	0.146888281
694	0.1467810375
695	0.14668055
696	0.1465833833
697	0.1464189882
698	0.1463592986
699	0.1461962659
700	0.1459517573
701	0.1458524055
702	0.1458255108
703	0.1455604512
704	0.1453780823
705	0.1452144743
706	0.1450923149
707	0.1449590003
708	0.144845698
709	0.14477311
710	0.1446618924
711	0.1445251723
712	0.1441726611
713	0.1440453619
714	0.143934817
715	0.1438600721
716	0.1437066373
717	0.143408633
718	0.1432870911
719	0.1431287676
720	0.1430527454
721	0.1428198805
722	0.1427486837
723	0.1427047771
724	0.1426229026
725	0.1424101609
726	0.14239181
727	0.1422926157
728	0.1420058272
729	0.1419358152
730	0.1418931267
731	0.1415828672
732	0.1413383427
733	0.1411299215
734	0.1410478244
735	0.1409488882
736	0.140806469
737	0.1407158859
738	0.1405118159
739	0.140496892
740	0.1404307299
741	0.1403378837
742	0.1402319373
743	0.1401371797
744	0.1400359602
745	0.1398039611
746	0.1397057146
747	0.1396537042
748	0.139487766
749	0.1391419524
750	0.1390678282
751	0.1390008189
752	0.1388509961
753	0.1387594871
754	0.1386581791
755	0.1386075231
756	0.1383812586
757	0.1382657441
758	0.1381718161
759	0.137991684
760	0.1378693276
761	0.1376707675
762	0.1374669305
763	0.1372314103
764	0.1371123174
765	0.1369898261
766	0.1368846989
767	0.1367173673
768	0.1365493947
769	0.1364778757
770	0.1363911913
771	0.1363040732
772	0.1360990365
773	0.1359285368
774	0.1357428608
775	0.13557674
776	0.1354741416
777	0.1354057903
778	0.1352112826
779	0.1350567239
780	0.135019143
781	0.1349495228
782	0.1347882694
783	0.1346561847
784	0.1345606866
785	0.1343113281
786	0.1342095966
787	0.1341829602
788	0.1340536613
789	0.1339086384
790	0.1336144881
791	0.1335564826
792	0.1334390145
793	0.1333363097
794	0.1332316731
795	0.1330991709
796	0.1329629684
797	0.1328355727
798	0.1326791481
799	0.1326493228
800	0.1324094672
801	0.1321513155
802	0.1320823561
803	0.1319577486
804	0.1318542409
805	0.1316689388
806	0.1315851994
807	0.1314256951
808	0.1313440508
809	0.13115158
810	0.1310408628
811	0.1308939915
812	0.1307890983
813	0.130700095
814	0.1305935948
815	0.1305528437
816	0.1304209109
817	0.1303562132
818	0.1301741434
819	0.1300724842
820	0.1300560129
821	0.1298911656
822	0.1297899836
823	0.1296147769
824	0.1294681158
825	0.1293241477
826	0.1290965786
827	0.1290242184
828	0.1288679106
829	0.1287913686
830	0.1286244224
831	0.1283499215
832	0.1282927338
833	0.1282341286
834	0.1281412228
835	0.1279449248
836	0.1277341718
837	0.1277129414
838	0.1275390536
839	0.1273105459
840	0.1271245608
841	0.1269431704
842	0.1268696148
843	0.1267230601
844	0.1264785193
845	0.1264671045
846	0.1263878953
847	0.1262346439
848	0.1260745547
849	0.1258408065
850	0.1257932324
851	0.125627222
852	0.1254648782
853	0.1252911821
854	0.1251370485
855	0.1249624278
856	0.1247676769
857	0.1246041342
858	0.1244600859
859	0.1243238246
860	0.1242741455
861	0.1242183146
862	0.1240364116
863	0.1239544904
864	0.1238491726
865	0.1237645033
866	0.1236179863
867	0.1235470708
868	0.1234238921
869	0.1232567343
870	0.1231465612
871	0.1230641614
872	0.1228974046
873	0.1227225129
874	0.1226284523
875	0.1224728499
876	0.1223800697
877	0.1222153621
878	0.1221769215
879	0.1221257962
880	0.1219587588
881	0.1217878616
882	0.1216858782
883	0.1215237414
884	0.1212697346
885	0.1211069446
886	0.1208726237
887	0.1208014164
888	0.1207626112
889	0.1205272189
890	0.1203503001
891	0.1202750117
892	0.1202328415
893	0.1201074895
894	0.120042746
895	0.1199628341
896	0.1198497003
897	0.1198086185
898	0.1197624875
899	0.1195590399
900	0.1193906576
901	0.1192173128
902	0.119071903
903	0.1188492064
904	0.1188117779
905	0.1186332261
906	0.1185067564
907	0.1184082294
908	0.1182376521
909	0.118101058
910	0.1180195628
911	0.1179259039
912	0.1179125607
913	0.1177313016
914	0.1176548892
915	0.1174900628
916	0.1174016666
917	0.1173408548
918	0.1172639841
919	0.1170474308
920	0.1169656372
921	0.1168931097
922	0.1167665894
923	0.1167404618
924	0.1165994966
925	0.1165201112
926	0.1162842874
927	0.1162086926
928	0.1160799214
929	0.1159520932
930	0.1158822075
931	0.1157113271
932	0.1156496554
933	0.1155664083
934	0.1153272379
935	0.1152450107
936	0.1152230414
937	0.1151223371
938	0.114999871
939	0.1148356743
940	0.1146882566
941	0.1146247123
942	0.1145040214
943	0.1143854786
944	0.1142634845
945	0.1141872059
946	0.1141013707
947	0.1140176576
948	0.1139918876
949	0.1139048893
950	0.113707146
951	0.113660133
952	0.1135136808
953	0.1134176161
954	0.1132702134
955	0.1131317294
956	0.1130067243
957	0.1129213345
958	0.1128701383
959	0.1128560898
960	0.1127441793
961	0.1125829391
962	0.1125043426
963	0.1124569502
964	0.1123643646
965	0.1123090176
966	0.1122383859
967	0.1120756699
968	0.1120035518
969	0.1118375175
970	0.1116901924
971	0.1115485054
972	0.1114722667
973	0.1114181241
974	0.1113168719
975	0.1111508311
976	0.1110216748
977	0.1109391546
978	0.1108379843
979	0.1107396071
980	0.1105871584
981	0.1105475617
982	0.1104273896
983	0.1102987173
984	0.1102051538
985	0.1101207084
986	0.1099307628
987	0.1099195028
988	0.1098015855
989	0.1096801039
990	0.1094731918
991	0.1093642376
992	0.1091522098
993	0.109101348
994	0.1090235457
995	0.1089925174
996	0.1088409338
997	0.1087188639
998	0.1086066023
999	0.1084811266
